Starting API (port 8091) and UI (port 5174, strict)...
API: http://127.0.0.1:8091  UI: http://localhost:5174
Run 'make dev-stop' to stop both servers.
INFO:     Will watch for changes in these directories: ['/home/tim/Projects/LLM/aria-designer/api']
INFO:     Uvicorn running on http://127.0.0.1:8091 (Press CTRL+C to quit)
INFO:     Started reloader process [124540] using StatReload

  VITE v5.4.21  ready in 72 ms
INFO:     127.0.0.1:46946 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:46962 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:46946 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:40490 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40530 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40514 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40540 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40548 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40544 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40486 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40520 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40572 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40504 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40580 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40564 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40544 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40540 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40548 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40580 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40590 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:40606 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40540 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:40616 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40632 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40636 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:40608 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40632 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40656 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40666 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40642 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40666 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40668 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:40548 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:40632 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:40682 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40686 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:40676 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40686 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:40686 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:40676 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:40686 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:50056 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50062 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50046 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50062 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50062 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:50084 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50096 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50078 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50096 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50096 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:50104 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50108 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50100 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50120 - "PUT /api/v1/workflows/wf_mlwy3of3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50100 - "OPTIONS /api/v1/workflows/wf_mlwy3of3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50104 - "PUT /api/v1/workflows/wf_mlwy3of3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:50108 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50130 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50134 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:50138 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50146 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50126 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50136 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50134 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50134 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:50164 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50164 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:50188 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50198 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50156 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50174 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50198 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50214 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50230 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50198 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:50208 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50208 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:50232 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:50230 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50230 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:50208 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:40548 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:50264 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50274 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:50248 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:50248 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:50274 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:40548 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56002 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55984 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56000 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56004 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56014 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56016 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56036 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56044 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55992 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55970 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55954 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56030 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56004 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56016 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56044 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56014 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56014 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56004 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56016 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56044 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56046 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:56056 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56064 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56094 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56106 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56050 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56116 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56080 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56050 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56064 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56132 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56080 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56106 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56148 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56156 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56172 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56184 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56196 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56168 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56168 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56184 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56184 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56168 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56198 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56214 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56226 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56232 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56200 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56200 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56226 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56240 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56248 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56250 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56252 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56268 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56278 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56256 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56256 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56294 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56296 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56278 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56282 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56282 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56296 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56314 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56318 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56298 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56298 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56328 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56336 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56350 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56366 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56320 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56320 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56348 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56378 - "PUT /api/v1/workflows/wf_mlwy478u HTTP/1.1" 200 OK
INFO:     127.0.0.1:56320 - "OPTIONS /api/v1/workflows/wf_mlwy478u HTTP/1.1" 200 OK
INFO:     127.0.0.1:56336 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56390 - "PUT /api/v1/workflows/wf_mlwy478u HTTP/1.1" 200 OK
INFO:     127.0.0.1:56348 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56404 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56416 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56366 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56398 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56398 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56366 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56348 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56432 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56444 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56444 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56424 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56448 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56466 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56476 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56476 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56454 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56476 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57110 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57156 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57144 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57202 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57198 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57186 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57172 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57212 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57120 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57186 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57120 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57198 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57212 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57106 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57134 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57164 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57202 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57186 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57198 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57226 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:57212 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57230 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:57236 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57252 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:57246 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57268 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57276 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57246 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57232 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57276 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:57280 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57286 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:57266 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57246 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57292 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:57312 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:57276 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57302 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57330 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57346 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57362 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:57368 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57346 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57398 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57398 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57322 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57398 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:57404 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:57410 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:57384 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57346 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:57434 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57438 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:57384 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:57454 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
